frame_id,track_id,x,y,w,h,score,timestamp
508,10,877.2,132.1,48.9,120.4,0.96,50.7
508,11,834.8,150.2,54.5,132.2,0.81,50.7
508,12,830.9,127.3,54.0,127.9,0.97,50.7
508,13,859.2,138.8,45.4,124.3,0.9,50.7
508,14,864.7,113.8,51.3,119.5,0.84,50.7
508,30,944.9,27.1,33.3,90.3,0.98,50.7
508,31,716.3,65.5,38.1,100.5,0.86,50.7
508,32,622.5,111.6,40.8,115.5,0.95,50.7
509,1,525.1,42.4,37.5,90.7,0.95,50.8
509,2,329.5,188.4,54.7,141.4,0.87,50.8
509,10,877.1,130.1,46.5,121.2,0.88,50.8
509,11,832.1,145.7,54.8,130.9,0.89,50.8
509,12,829.4,131.2,54.2,127.2,0.95,50.8
509,13,858.3,137.5,45.9,125.3,0.95,50.8
509,14,865.8,115.3,48.5,116.3,0.9,50.8
509,30,947.9,31.8,37.0,89.4,0.99,50.8
509,31,713.3,65.3,35.8,100.1,0.94,50.8
509,32,625.8,106.0,44.7,118.0,0.87,50.8
510,1,522.3,41.3,40.0,92.6,0.96,50.9
510,2,335.1,180.1,53.0,141.7,0.92,50.9
510,10,873.8,126.6,55.1,122.6,0.87,50.9
510,11,831.7,152.0,53.0,128.2,0.96,50.9
510,12,826.7,133.0,50.0,129.1,0.93,50.9
510,13,860.5,138.6,49.7,127.1,0.99,50.9
510,14,864.1,118.8,47.7,116.2,0.91,50.9
510,30,951.4,30.4,30.0,85.2,0.87,50.9
510,31,715.3,63.6,37.0,100.4,0.95,50.9
510,32,614.9,109.7,50.0,112.9,0.94,50.9
511,1,525.2,39.7,35.3,92.4,0.92,51.0
511,2,329.7,185.7,58.8,143.4,0.83,51.0
511,10,878.7,131.3,46.2,121.4,0.9,51.0
511,11,830.0,151.9,56.3,126.3,0.87,51.0
511,12,832.3,129.7,52.9,124.2,0.9,51.0
511,13,856.8,134.9,56.5,126.2,0.91,51.0
511,14,861.4,116.4,50.3,119.0,0.77,51.0
511,30,951.3,28.3,33.0,89.4,0.88,51.0
511,31,709.8,64.5,41.0,103.8,0.89,51.0
511,32,614.7,107.7,51.9,116.3,0.99,51.0
512,1,525.1,41.0,32.8,92.8,0.92,51.1
512,2,327.7,185.8,60.6,143.2,0.87,51.1
512,10,873.0,128.3,51.5,124.0,0.85,51.1
512,11,831.2,154.1,57.8,131.3,0.93,51.1
512,12,832.5,134.2,44.3,125.3,0.96,51.1
512,13,862.7,137.5,50.8,124.9,0.91,51.1
512,14,861.4,119.4,47.4,116.7,0.79,51.1
512,30,944.2,25.6,33.4,88.6,0.94,51.1
512,31,721.8,68.2,39.9,99.8,0.97,51.1
512,32,620.0,111.0,44.4,111.4,0.91,51.1
513,1,524.7,38.0,35.2,95.4,0.9,51.2
513,2,325.6,180.9,60.7,146.1,0.86,51.2
513,10,875.0,131.1,49.1,124.2,0.95,51.2
513,11,834.6,148.1,48.3,132.3,0.93,51.2
513,12,830.7,134.9,49.0,126.2,0.86,51.2
513,13,861.4,141.5,49.7,120.1,0.92,51.2
513,14,859.7,114.5,55.0,122.5,0.83,51.2
513,30,952.5,33.6,33.2,85.0,0.89,51.2
513,31,720.2,63.2,34.6,98.6,0.98,51.2
513,32,613.4,106.0,51.9,116.6,0.89,51.2
514,1,525.6,39.5,36.5,93.0,0.85,51.3
514,2,331.7,182.8,51.0,144.0,0.88,51.3
514,10,883.1,131.5,49.1,123.5,0.92,51.3
514,11,832.1,151.7,49.2,131.3,0.84,51.3
514,12,831.6,134.8,51.5,123.7,0.86,51.3
514,13,862.8,136.3,43.8,124.9,0.84,51.3
514,14,868.4,113.7,44.6,121.7,0.91,51.3
514,30,950.6,30.7,38.3,90.1,0.86,51.3
514,31,720.7,61.9,40.0,99.8,0.83,51.3
514,32,604.0,108.1,49.8,116.8,0.81,51.3
515,1,525.2,38.1,36.8,95.4,0.83,51.4
515,2,336.2,179.6,50.2,143.2,0.82,51.4
515,10,875.7,130.7,45.8,123.4,0.85,51.4
515,11,838.3,153.5,47.6,128.4,0.89,51.4
515,12,831.7,133.0,56.0,126.8,0.96,51.4
515,13,861.7,135.5,47.1,128.9,0.85,51.4
515,14,861.5,114.2,47.1,119.0,0.9,51.4
515,30,950.8,29.9,34.6,85.9,0.85,51.4
515,31,719.9,61.4,40.8,102.1,0.82,51.4
515,32,606.6,103.2,45.2,119.0,0.9,51.4
516,1,520.4,38.7,38.4,96.1,0.95,51.5
516,2,319.2,189.5,61.9,144.6,0.98,51.5
516,10,876.4,126.1,50.0,124.8,0.82,51.5
516,11,838.9,149.1,48.8,130.3,0.9,51.5
516,12,830.1,134.0,46.7,123.0,0.96,51.5
516,13,857.1,135.2,52.3,126.5,0.88,51.5
516,14,865.9,121.7,50.1,116.4,0.92,51.5
516,30,952.4,27.5,34.9,90.3,0.93,51.5
516,31,712.8,68.9,39.1,100.4,0.82,51.5
516,32,609.3,106.4,50.4,115.7,0.86,51.5
517,1,522.1,35.5,40.7,95.6,0.82,51.6
517,2,323.7,186.5,60.6,140.5,0.99,51.6
517,10,872.4,128.8,49.0,123.9,0.86,51.6
517,11,835.4,154.7,47.5,129.2,0.87,51.6
517,12,830.8,132.0,52.8,124.4,0.89,51.6
517,13,862.8,136.8,45.1,124.4,0.97,51.6
517,14,861.8,114.1,54.4,121.2,0.86,51.6
517,30,955.7,28.2,35.8,89.3,0.89,51.6
517,31,716.7,65.8,42.2,98.2,0.9,51.6
517,32,612.2,108.3,44.5,113.5,0.92,51.6
518,1,525.5,42.6,31.5,89.3,0.87,51.7
518,2,324.9,188.3,54.6,140.5,0.92,51.7
518,10,875.5,129.5,52.2,120.1,0.8,51.7
518,11,836.7,149.0,49.7,126.7,0.89,51.7
518,12,830.9,133.5,44.8,124.0,0.93,51.7
518,13,857.8,136.8,46.0,126.8,0.94,51.7
518,14,865.2,117.4,47.3,120.2,0.78,51.7
518,30,948.0,26.1,38.6,87.6,0.96,51.7
518,31,723.0,64.4,39.6,99.0,0.91,51.7
518,32,614.8,107.8,40.5,113.2,0.91,51.7
519,1,525.5,41.4,34.3,91.4,0.93,51.8
519,2,327.3,187.0,52.9,140.1,0.89,51.8
519,10,875.2,132.1,45.9,121.8,0.98,51.8
519,11,833.8,147.6,54.5,131.4,0.88,51.8
519,12,830.9,135.7,48.5,121.9,0.88,51.8
519,13,859.6,136.9,49.2,125.7,0.91,51.8
519,14,864.1,116.1,42.8,119.2,0.89,51.8
519,30,960.9,30.9,31.0,86.2,0.95,51.8
519,31,723.2,58.2,45.5,104.1,0.89,51.8
519,32,617.7,106.6,50.8,113.1,0.92,51.8
520,1,525.5,43.3,31.9,90.6,0.98,51.9
520,2,332.1,184.5,56.4,140.9,0.9,51.9
520,10,876.8,130.5,46.3,125.0,0.98,51.9
520,11,834.4,147.0,55.3,134.0,0.96,51.9
520,12,826.4,131.8,49.3,128.5,0.92,51.9
520,13,860.0,137.0,51.6,127.2,0.84,51.9
520,14,862.1,115.2,44.4,119.9,0.9,51.9
520,30,954.0,29.5,34.3,92.0,0.9,51.9
520,31,724.5,61.9,43.1,102.8,0.92,51.9
520,32,603.5,102.5,50.5,113.9,0.93,51.9
521,1,522.6,42.3,40.4,91.2,0.88,52.0
521,2,330.4,187.2,54.2,142.8,0.87,52.0
521,10,873.6,135.8,45.8,121.6,0.92,52.0
521,11,826.9,147.4,57.4,133.5,0.88,52.0
521,12,827.7,136.8,51.1,125.1,0.93,52.0
521,13,860.5,133.7,47.2,127.0,0.85,52.0
521,14,867.6,117.6,45.7,119.6,0.85,52.0
521,30,967.7,32.6,32.3,87.3,0.89,52.0
521,31,721.9,66.8,37.8,97.5,0.85,52.0
521,32,609.9,99.7,50.7,115.7,0.89,52.0
522,1,523.3,39.3,38.9,94.6,0.94,52.1
522,2,334.8,186.1,49.9,141.7,0.88,52.1
522,10,870.5,128.4,51.0,120.4,0.87,52.1
522,11,836.7,147.9,47.3,133.1,0.86,52.1
522,12,831.3,139.1,47.3,121.3,0.96,52.1
522,13,860.6,137.7,44.7,126.4,0.94,52.1
522,14,863.6,111.1,46.9,119.1,0.86,52.1
522,30,964.2,29.2,33.5,91.8,0.88,52.1
522,31,722.2,63.4,42.6,96.9,0.87,52.1
522,32,603.0,101.4,48.4,114.4,0.93,52.1
523,1,518.8,37.8,40.3,95.0,0.96,52.2
523,2,334.1,187.2,63.7,143.3,0.86,52.2
523,10,872.8,126.5,53.5,124.0,0.92,52.2
523,11,833.9,153.3,54.6,130.1,0.85,52.2
523,12,829.6,136.4,52.4,124.1,0.94,52.2
523,13,862.1,135.9,45.4,125.9,0.88,52.2
523,14,861.9,114.2,46.8,121.2,0.89,52.2
523,30,953.7,31.3,40.1,91.5,0.88,52.2
523,31,728.2,60.5,41.2,101.3,0.93,52.2
523,32,610.2,108.2,40.4,115.2,0.98,52.2
524,1,521.1,41.7,34.9,91.6,0.91,52.3
524,2,329.4,184.1,59.7,140.6,0.98,52.3
524,10,876.9,130.2,45.3,122.3,0.9,52.3
524,11,834.1,147.9,53.4,132.3,0.9,52.3
524,12,828.3,134.2,54.7,124.1,0.96,52.3
524,13,857.1,135.1,51.1,129.1,0.93,52.3
524,14,863.9,111.7,44.8,123.5,0.86,52.3
524,30,971.2,35.8,31.9,89.3,0.95,52.3
524,31,730.9,64.5,37.6,99.0,0.85,52.3
524,32,602.4,103.7,45.5,116.6,0.96,52.3
525,1,521.8,39.9,39.8,94.6,0.86,52.4
525,2,324.1,188.8,59.5,143.0,0.88,52.4
525,10,874.6,125.8,49.2,125.3,0.89,52.4
525,11,834.5,156.5,56.2,128.3,0.84,52.4
525,12,830.4,139.4,52.9,123.3,0.94,52.4
525,13,861.9,138.3,44.3,126.2,0.9,52.4
525,14,863.8,116.8,47.1,117.4,0.97,52.4
525,30,962.7,30.9,37.9,87.5,0.93,52.4
525,31,723.0,61.8,42.1,102.5,0.94,52.4
525,32,594.2,103.5,49.6,113.0,0.99,52.4
526,1,524.5,42.8,39.4,90.7,0.91,52.5
526,2,330.0,188.9,60.5,142.9,0.89,52.5
526,10,876.0,127.4,49.4,124.6,0.92,52.5
526,11,839.5,152.8,45.1,127.8,0.95,52.5
526,12,830.7,137.0,45.8,122.4,0.89,52.5
526,13,858.0,134.5,57.2,127.8,0.89,52.5
526,14,863.1,118.2,47.4,116.7,0.94,52.5
526,30,973.8,34.0,31.2,88.3,0.88,52.5
526,31,733.8,60.7,35.6,99.7,0.82,52.5
526,32,608.8,101.6,42.8,115.6,0.9,52.5
527,1,522.0,38.1,38.4,95.8,0.83,52.6
527,2,333.8,184.4,56.0,139.0,0.77,52.6
527,10,881.2,133.8,42.1,118.5,0.97,52.6
527,11,837.3,149.6,47.0,131.0,0.89,52.6
527,12,827.8,132.4,53.0,126.4,0.89,52.6
527,13,860.4,138.0,52.8,125.2,0.94,52.6
527,14,863.8,122.4,42.7,116.3,0.9,52.6
527,30,972.2,32.4,32.7,87.5,0.88,52.6
527,31,730.8,66.2,39.3,97.4,0.97,52.6
527,32,612.7,99.3,39.9,111.8,0.81,52.6
528,1,523.4,38.0,36.0,95.2,0.92,52.7
528,2,330.7,184.8,60.3,138.6,0.94,52.7
528,10,871.2,129.6,52.0,119.8,0.94,52.7
528,11,832.2,154.2,55.1,130.5,0.87,52.7
528,12,828.5,131.1,52.1,122.4,0.94,52.7
528,13,861.0,131.8,48.2,126.8,0.95,52.7
528,14,860.9,113.3,49.5,117.7,0.92,52.7
528,30,967.3,28.3,40.6,90.8,0.98,52.7
528,31,732.8,67.6,34.7,99.2,0.92,52.7
528,32,599.3,103.8,47.3,115.1,0.93,52.7
529,1,526.5,40.7,35.5,91.8,0.86,52.8
529,2,321.8,183.4,59.4,144.7,0.93,52.8
529,10,873.6,129.1,51.1,121.1,0.87,52.8
529,11,831.7,150.3,52.4,132.3,0.86,52.8
529,12,827.9,136.8,51.9,123.0,0.97,52.8
529,13,855.4,139.1,53.5,122.1,0.89,52.8
529,14,865.8,114.0,50.0,119.5,0.98,52.8
529,30,970.0,26.9,36.3,94.2,0.89,52.8
529,31,740.1,62.1,36.5,99.1,0.93,52.8
529,32,604.2,108.1,44.9,110.4,0.89,52.8
530,1,522.9,41.2,40.7,92.8,0.85,52.9
530,2,327.8,188.4,59.4,141.6,0.96,52.9
530,10,873.5,126.1,45.9,127.6,0.86,52.9
530,11,836.4,149.2,46.1,127.9,0.83,52.9
530,12,830.7,136.2,43.7,123.4,0.89,52.9
530,13,856.9,137.3,53.8,126.0,0.9,52.9
530,14,862.9,114.7,51.7,119.1,0.98,52.9
530,30,980.8,29.8,33.5,93.5,0.92,52.9
530,31,734.5,59.9,37.7,100.3,0.85,52.9
530,32,604.9,99.0,43.3,114.3,0.9,52.9
531,1,521.9,40.2,36.2,94.3,0.88,53.0
531,2,327.1,186.5,62.2,142.3,0.88,53.0
531,10,872.2,133.6,46.4,121.9,0.89,53.0
531,11,833.0,150.2,52.5,128.8,0.85,53.0
531,12,827.7,133.3,54.2,124.0,0.9,53.0
531,13,859.8,138.5,50.2,125.1,0.97,53.0
531,14,863.6,117.3,48.8,117.7,0.88,53.0
531,30,966.2,35.1,34.7,87.2,0.92,53.0
531,31,733.8,60.5,37.9,100.1,0.88,53.0
531,32,592.8,106.0,52.1,117.3,0.89,53.0
532,1,526.4,39.3,33.9,94.1,0.9,53.1
532,2,328.6,181.2,51.3,145.7,0.97,53.1
532,10,875.8,130.6,48.2,121.9,0.93,53.1
532,11,832.9,147.5,56.4,132.7,0.87,53.1
532,12,830.0,135.0,53.1,124.0,0.87,53.1
532,13,857.3,139.5,51.3,125.0,0.87,53.1
532,14,865.4,114.8,47.2,119.9,0.88,53.1
532,30,975.0,32.2,35.9,89.2,0.82,53.1
532,31,741.0,58.4,35.6,98.0,0.86,53.1
532,32,594.5,97.7,50.4,114.0,0.93,53.1
533,1,521.5,39.8,39.7,92.4,0.95,53.2
533,2,327.4,177.4,56.9,143.7,0.88,53.2
533,10,874.7,132.4,44.8,121.7,0.96,53.2
533,11,832.0,153.3,50.2,129.9,0.87,53.2
533,12,831.2,136.1,48.3,123.6,0.98,53.2
533,13,860.8,136.2,56.0,126.0,0.89,53.2
533,14,864.1,117.1,42.2,118.6,0.95,53.2
533,30,971.5,31.9,36.5,92.4,0.98,53.2
533,31,739.7,61.5,38.1,100.5,0.85,53.2
533,32,606.1,100.9,39.9,111.4,0.92,53.2
534,1,522.9,41.1,36.1,92.8,0.88,53.3
534,2,335.7,185.6,51.9,139.1,0.93,53.3
534,10,872.0,128.4,54.8,122.8,0.81,53.3
534,11,833.2,152.8,58.2,130.5,0.87,53.3
534,12,829.0,129.4,51.8,125.0,0.95,53.3
534,13,858.6,133.5,48.6,128.2,0.89,53.3
534,14,865.4,116.2,40.6,115.4,0.9,53.3
534,30,974.2,34.6,34.2,89.7,0.94,53.3
534,31,739.8,63.1,39.9,95.8,0.94,53.3
534,32,604.2,108.0,43.8,115.2,0.98,53.3
535,1,524.4,44.2,31.7,89.6,0.95,53.4
535,2,331.4,188.2,55.2,142.2,0.93,53.4
535,10,874.0,129.2,51.7,120.1,0.8,53.4
535,11,833.5,147.3,53.5,132.7,0.95,53.4
535,12,828.8,133.7,49.5,120.4,0.96,53.4
535,13,859.6,133.8,50.3,128.2,0.87,53.4
535,14,862.2,120.7,46.3,119.9,0.82,53.4
535,30,974.3,33.4,35.1,88.5,0.88,53.4
535,31,741.8,63.3,36.3,99.0,0.85,53.4
535,32,598.9,103.8,41.9,111.9,0.95,53.4
536,1,522.9,44.1,34.3,89.1,0.88,53.5
536,2,329.9,190.3,49.7,138.5,0.88,53.5
536,10,871.0,130.1,49.1,120.4,0.88,53.5
536,11,836.4,151.7,50.1,127.1,0.85,53.5
536,12,827.7,130.0,56.4,129.3,0.92,53.5
536,13,855.2,134.1,50.4,126.2,0.92,53.5
536,14,857.8,115.6,49.1,120.0,0.87,53.5
536,30,982.9,34.1,34.3,90.3,0.93,53.5
536,31,737.3,59.6,44.0,99.1,0.89,53.5
536,32,590.0,103.5,44.7,114.0,0.89,53.5
537,1,520.6,38.7,40.8,97.6,0.87,53.6
537,2,331.9,179.9,54.2,141.4,0.97,53.6
537,10,876.3,126.0,48.0,126.5,0.89,53.6
537,11,834.3,152.4,51.2,127.2,0.91,53.6
537,12,833.3,131.3,46.6,127.2,0.88,53.6
537,13,864.1,139.5,45.9,126.2,0.96,53.6
537,14,860.3,121.6,51.5,116.9,0.87,53.6
537,30,980.0,34.0,36.1,89.5,0.95,53.6
537,31,747.7,57.9,40.3,101.0,0.88,53.6
537,32,591.6,95.1,41.6,115.0,0.97,53.6
538,1,520.4,38.8,37.1,96.4,0.95,53.7
538,2,328.9,184.3,61.0,141.1,0.9,53.7
538,10,878.4,127.0,46.9,123.7,0.92,53.7
538,11,828.8,150.1,54.6,130.2,0.94,53.7
538,12,830.7,130.9,52.2,123.5,0.86,53.7
538,13,863.2,137.1,50.4,126.4,0.85,53.7
538,14,860.1,113.2,47.9,122.1,0.92,53.7
538,30,980.0,30.3,38.1,91.6,0.95,53.7
538,31,738.3,58.7,38.2,101.6,0.87,53.7
538,32,596.4,103.6,44.7,111.6,0.86,53.7
539,1,524.8,43.1,34.6,90.8,0.88,53.8
539,2,321.4,189.4,63.9,143.7,0.91,53.8
539,10,874.4,128.7,52.7,123.6,0.99,53.8
539,11,834.1,146.7,48.9,132.8,0.98,53.8
539,12,829.7,133.0,49.2,121.8,0.94,53.8
539,13,859.2,133.7,46.0,128.6,0.91,53.8
539,14,863.5,118.3,49.3,116.5,0.98,53.8
539,30,975.5,32.7,39.9,92.7,0.87,53.8
539,31,745.6,56.5,36.7,99.5,0.95,53.8
539,32,592.5,95.7,41.0,115.9,0.87,53.8
540,1,523.0,42.5,37.9,91.4,0.91,53.9
540,2,320.8,186.8,63.3,141.3,0.93,53.9
540,10,871.4,128.2,51.6,125.2,0.92,53.9
540,11,832.6,148.2,55.7,134.4,0.82,53.9
540,12,828.9,137.0,49.3,123.8,0.97,53.9
540,13,857.6,132.4,46.8,127.7,0.86,53.9
540,14,858.5,114.6,52.6,120.5,0.88,53.9
540,30,989.1,32.1,35.6,93.4,0.82,53.9
540,31,739.5,61.1,39.4,96.8,0.95,53.9
540,32,585.8,96.7,51.3,115.2,0.88,53.9
541,1,520.6,42.4,40.8,92.8,0.87,54.0
541,2,325.0,188.4,57.0,141.3,0.88,54.0
541,10,873.9,130.1,50.6,121.2,0.83,54.0
541,11,830.2,152.2,54.7,127.1,0.99,54.0
541,12,833.7,131.7,46.6,127.1,0.9,54.0
541,13,860.5,140.2,49.5,124.0,0.85,54.0
541,14,861.0,115.7,49.7,118.8,0.99,54.0
541,30,986.9,33.2,32.3,88.4,0.84,54.0
541,31,744.9,55.9,38.9,97.9,0.86,54.0
541,32,593.6,99.9,41.3,110.7,0.96,54.0
542,1,523.2,39.9,34.8,94.9,0.9,54.1
542,2,333.7,183.4,50.7,144.4,0.9,54.1
542,10,876.4,131.4,45.9,120.9,0.95,54.1
542,11,831.8,148.7,51.8,129.6,0.87,54.1
542,12,827.0,128.2,54.1,127.4,0.95,54.1
542,13,862.4,138.3,53.7,124.6,0.89,54.1
542,14,864.3,117.8,48.7,118.0,0.87,54.1
542,30,987.9,32.6,38.3,93.0,0.92,54.1
542,31,743.7,58.1,42.0,98.2,0.94,54.1
542,32,595.0,98.8,46.4,114.0,0.92,54.1
543,1,524.7,40.9,32.5,92.5,0.93,54.2
543,2,330.2,184.2,53.3,140.2,0.97,54.2
543,10,874.3,127.8,49.2,123.9,0.92,54.2
543,11,834.9,151.0,46.4,128.5,0.94,54.2
543,12,826.3,130.8,57.1,128.8,0.85,54.2
543,13,853.8,136.1,55.0,126.9,0.89,54.2
543,14,864.0,116.3,47.5,119.4,0.91,54.2
543,30,989.4,37.2,37.3,90.0,0.95,54.2
543,31,748.0,60.1,35.0,97.5,0.91,54.2
543,32,596.3,102.3,42.4,108.9,0.89,54.2
544,1,518.1,36.4,43.5,97.6,0.95,54.3
544,2,327.2,187.8,63.8,144.3,0.93,54.3
544,10,868.8,129.2,54.8,123.5,0.94,54.3
544,11,832.6,150.6,56.6,130.0,0.93,54.3
544,12,832.7,133.2,45.6,121.1,0.94,54.3
544,13,857.1,135.3,53.6,126.9,0.87,54.3
544,14,863.5,118.6,50.5,118.9,0.96,54.3
544,30,994.0,31.5,34.3,90.8,0.86,54.3
544,31,741.1,57.5,39.8,95.7,0.92,54.3
544,32,596.6,96.3,41.2,114.7,0.95,54.3
545,1,522.5,33.8,44.0,99.5,0.92,54.4
545,2,332.1,185.6,60.2,138.2,0.89,54.4
545,10,870.8,125.9,53.0,124.7,0.89,54.4
545,11,830.3,150.3,53.2,132.3,0.85,54.4
545,12,827.2,129.4,55.3,124.3,0.92,54.4
545,13,859.9,137.6,51.0,123.1,0.83,54.4
545,14,863.4,117.8,44.7,118.9,0.78,54.4
545,30,985.9,35.7,34.8,90.0,0.86,54.4
545,31,744.8,59.3,41.4,99.9,0.87,54.4
545,32,586.7,95.8,49.3,116.7,0.9,54.4
546,1,522.5,37.7,39.5,94.4,0.88,54.5
546,2,329.1,192.0,53.9,142.1,0.81,54.5
546,10,874.2,127.3,49.1,126.7,0.9,54.5
546,11,836.3,150.2,51.0,127.7,0.95,54.5
546,12,834.4,132.7,44.1,123.3,0.96,54.5
546,13,858.1,135.8,53.6,128.7,0.87,54.5
546,14,858.6,113.4,49.6,117.5,0.81,54.5
546,30,988.0,37.4,34.5,85.6,0.92,54.5
546,31,755.9,55.3,41.8,99.9,0.99,54.5
546,32,589.4,96.1,44.6,113.4,0.79,54.5
547,1,524.3,39.7,36.2,91.9,0.89,54.6
547,2,330.5,191.0,53.2,140.1,0.9,54.6
547,10,873.9,127.6,51.4,123.8,0.86,54.6
547,11,834.7,151.1,55.6,129.4,0.91,54.6
547,12,825.3,134.3,52.5,124.8,0.9,54.6
547,13,866.1,140.0,43.8,123.8,0.82,54.6
547,14,869.1,113.8,43.1,120.6,0.99,54.6
547,30,994.4,30.3,38.3,92.9,0.88,54.6
547,31,751.6,54.3,37.7,94.6,0.85,54.6
547,32,591.8,99.0,47.2,113.9,0.89,54.6
548,1,520.5,40.1,39.4,93.7,0.94,54.7
548,2,327.9,186.4,57.9,140.0,0.88,54.7
548,10,876.1,129.5,43.5,124.2,0.99,54.7
548,11,834.2,151.0,49.6,129.6,0.92,54.7
548,12,829.6,135.3,52.4,122.5,0.9,54.7
548,13,864.6,135.7,44.9,126.6,0.92,54.7
548,14,863.9,111.7,46.1,121.0,0.97,54.7
548,30,991.6,31.4,37.2,90.7,0.91,54.7
548,31,754.6,54.3,37.6,101.5,0.85,54.7
548,32,588.9,95.1,41.4,117.2,0.92,54.7
549,1,522.7,43.0,39.8,93.9,0.96,54.8
549,2,331.0,183.6,59.8,144.1,0.93,54.8
549,10,865.7,129.0,55.7,125.1,0.94,54.8
549,11,832.0,151.2,54.8,129.8,0.86,54.8
549,12,837.1,135.7,45.2,122.8,0.86,54.8
549,13,857.1,138.4,53.6,127.6,0.91,54.8
549,14,861.0,112.1,44.8,121.7,0.85,54.8
549,30,995.1,36.4,32.7,93.1,0.92,54.8
549,31,751.7,52.2,41.9,99.0,0.91,54.8
549,32,584.5,96.6,43.5,111.9,0.93,54.8
550,1,522.9,39.9,34.4,95.4,0.88,54.9
550,2,331.0,182.6,54.6,141.4,0.9,54.9
550,10,869.6,126.7,50.2,123.1,0.87,54.9
550,11,832.3,148.1,55.2,131.0,0.91,54.9
550,12,831.0,135.2,43.9,123.2,0.88,54.9
550,13,855.9,134.6,50.9,127.9,0.91,54.9
550,14,866.9,119.8,41.9,114.2,0.85,54.9
550,30,998.4,38.9,33.0,91.0,0.78,54.9
550,31,761.0,58.1,35.2,99.8,0.88,54.9
550,32,583.3,94.9,47.9,114.0,0.91,54.9
551,1,525.6,39.7,33.4,93.7,0.95,55.0
551,2,330.3,190.0,61.7,140.0,0.86,55.0
551,10,876.2,132.2,43.7,124.6,0.9,55.0
551,11,825.5,149.2,57.9,131.8,0.99,55.0
551,12,831.9,136.7,43.8,123.2,0.91,55.0
551,13,861.8,136.5,51.0,126.3,0.85,55.0
551,14,862.2,114.4,46.6,119.2,0.86,55.0
551,30,993.2,37.1,34.2,93.9,0.92,55.0
551,31,752.8,56.5,41.9,99.7,0.86,55.0
551,32,591.3,97.2,40.6,112.9,0.85,55.0
552,1,521.8,39.7,41.4,94.0,0.9,55.1
552,2,334.2,188.1,55.6,143.7,0.9,55.1
552,10,877.1,132.1,52.0,121.7,0.92,55.1
552,11,832.7,150.3,51.4,131.1,0.9,55.1
552,12,827.7,131.1,55.0,126.9,0.93,55.1
552,13,856.3,134.5,55.2,128.3,0.93,55.1
552,14,867.3,118.6,43.5,118.0,0.87,55.1
552,30,993.8,38.4,34.5,89.7,0.93,55.1
552,31,754.1,54.7,39.5,100.8,0.83,55.1
552,32,584.7,94.6,50.8,113.9,0.99,55.1
553,1,523.8,41.2,36.9,91.9,0.9,55.2
553,2,330.4,182.9,61.1,142.5,0.86,55.2
553,10,874.1,124.0,51.5,124.8,0.88,55.2
553,11,834.3,150.8,52.5,128.2,0.96,55.2
553,12,826.7,132.2,48.8,125.3,0.92,55.2
553,13,860.8,140.3,48.2,125.2,0.89,55.2
553,14,863.1,118.7,44.1,117.6,0.91,55.2
553,30,994.4,36.3,33.6,95.7,0.94,55.2
553,31,751.1,52.6,39.9,94.9,0.95,55.2
553,32,585.7,96.6,41.0,114.8,0.98,55.2
554,1,523.5,38.9,33.4,92.9,0.88,55.3
554,2,337.6,186.3,51.8,142.1,0.98,55.3
554,10,873.5,126.9,51.9,124.4,0.95,55.3
554,11,833.4,152.1,56.9,128.0,0.92,55.3
554,12,830.4,131.3,48.1,123.9,0.85,55.3
554,13,862.9,139.1,47.9,124.2,0.98,55.3
554,14,861.8,117.9,47.9,116.5,0.89,55.3
554,30,986.2,37.1,36.0,91.2,0.96,55.3
554,31,752.4,51.7,38.3,99.1,0.93,55.3
554,32,580.8,92.6,42.6,112.9,0.83,55.3
555,1,524.3,39.8,37.5,93.4,0.89,55.4
555,2,331.4,185.3,54.3,137.8,0.99,55.4
555,10,873.1,127.4,48.1,125.4,0.92,55.4
555,11,834.9,147.8,49.8,131.7,0.86,55.4
555,12,830.3,131.9,47.3,126.2,0.97,55.4
555,13,862.1,140.2,50.3,123.8,0.99,55.4
555,14,860.1,114.2,52.1,122.1,0.9,55.4
555,30,987.9,37.1,39.8,91.5,0.82,55.4
555,31,751.2,51.2,46.1,102.4,0.87,55.4
555,32,585.3,97.3,42.6,114.2,0.87,55.4
556,1,523.1,39.3,35.2,94.4,0.82,55.5
556,2,331.9,184.8,60.9,140.9,0.87,55.5
556,10,871.8,131.6,52.3,122.6,0.92,55.5
556,11,837.9,147.9,51.2,130.3,0.84,55.5
556,12,826.4,129.0,56.4,125.4,0.91,55.5
556,13,860.5,134.1,52.3,127.2,0.85,55.5
556,14,862.1,118.0,44.2,118.0,0.9,55.5
556,30,987.9,39.8,32.6,91.6,0.99,55.5
556,31,758.9,57.2,35.4,94.9,0.9,55.5
556,32,582.8,98.1,44.0,107.8,0.99,55.5
557,1,526.5,41.1,33.0,92.8,0.98,55.6
557,2,328.4,192.7,60.0,136.8,0.94,55.6
557,10,868.6,130.6,51.7,122.0,0.93,55.6
557,11,830.8,144.0,55.5,133.2,0.85,55.6
557,12,828.1,133.5,51.7,122.8,0.77,55.6
557,13,865.0,141.1,47.6,122.6,0.94,55.6
557,14,866.6,114.7,50.9,120.5,0.86,55.6
557,30,993.4,41.6,37.2,93.9,0.99,55.6
557,31,754.7,52.3,40.1,96.4,0.87,55.6
557,32,578.0,93.4,45.6,111.4,0.9,55.6
558,1,521.6,39.8,36.6,95.4,0.89,55.7
